id,question,true_query,generated_query
c35acfb89f468f360b299535,"What was the first care unit patient 10018845 was in since 1 year ago, according to the transfer record?","SELECT transfers.careunit FROM transfers WHERE transfers.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018845 ) AND transfers.careunit IS NOT NULL AND datetime(transfers.intime) >= datetime(current_time,'-1 year') ORDER BY transfers.intime ASC LIMIT 1","1 year ago, what was the first care unit that patient 10018845 was in?"
5ad1c0bd8c724486755abcd6,How many ICU visits did patient 10018845 have during the first hospital encounter?,SELECT COUNT( DISTINCT icustays.stay_id ) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018845 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ),SELECT COUNT( DISTINCT icu_id ) FROM icu_history WHERE icu_history.hadm_id IN ( SELECT hadm_id FROM hospital_history WHERE hadm_id IN ( SELECT hadm_id FROM patients WHERE subject_id = 10018845 AND hospital_id = 1 ) AND outtime IS NOT NULL ORDER BY hadm_id ASC LIMIT 1 )
d15b77ed559fe4e57aa57aad,"Among patients who were diagnosed with unspecified viral hepatitis c without hepatic coma during this year, what were the top three most common diagnoses that followed within 2 months?","SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'unspecified viral hepatitis c without hepatic coma' ) AND datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 3 )","SELECT T3.diagnosis FROM ( SELECT T2.diagnosis, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT T1.subject_id, T1.diagnosis_time FROM diagnoses AS T1 JOIN ( SELECT subject_id, diagnosis FROM diagnoses WHERE diagnosis = 'unspecified viral hepatitis c without hepatic coma' ) AS T2 ON T1.subject_id = T2.subject_id ) AS T3 WHERE T3.C1 <= 3"
c486d3f623a7c682d0051190,Has any procedure been carried out on patient 10010471 in 2100?,"SELECT COUNT(*)>0 FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) AND strftime('%Y',procedures_icd.charttime) = '2100'","SELECT COUNT(*)>0 FROM procedures WHERE procedures.patient_id = 10010471 AND strftime('%Y',procedures.starttime) = '2100'"
ea9a85005a244ffc9f78a09c,Find out the daily minimum or urine output volume of patient 10019172 during the previous month.,"SELECT MIN(outputevents.value) FROM outputevents WHERE outputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) ) AND outputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'or urine' AND d_items.linksto = 'outputevents' ) AND datetime(outputevents.charttime,'start of month') = datetime(current_time,'start of month','-1 month') GROUP BY strftime('%Y-%m-%d',outputevents.charttime)","SELECT MIN(output_volume) FROM ( SELECT output_volume FROM ( SELECT patient_id, output_volume FROM duckdb_output WHERE patient_id = 10019172 ) WHERE output_type_id = 3 ) WHERE datetime(current_time,'start of month') = datetime(current_time,'start of month', '-1 month') GROUP BY datetime(current_time,'%Y-%m-%d')"
c48a0929fbf88f2a30c26873,"What are the three most frequently given microbiology tests for the patients who had previously received destruction of right main bronchus, via natural or artificial opening endoscopic within 2 months, since 2100?","SELECT T3.test_name FROM ( SELECT T2.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'destruction of right main bronchus, via natural or artificial opening endoscopic' ) AND strftime('%Y',procedures_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.test_name, microbiologyevents.charttime FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE strftime('%Y',microbiologyevents.charttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.test_name ) AS T3 WHERE T3.C1 <= 3","SELECT T3.test_name FROM ( SELECT T2.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient.subject_id, procedures.chart_time FROM procedures JOIN patient ON procedures.patient_id = patient.subject_id WHERE procedures.procedure_name = 'destruction of right main bronchus, via natural or artificial opening endoscopic' AND strftime('%Y',procedures.chart_time) >= '2100' ) AS T1 JOIN ( SELECT patient.subject_id, microbiology.test_name, microbiology.chart_time FROM microbiology JOIN patient ON microbiology.patient_id = patient.subject_id WHERE strftime('%Y',microbiology.chart_time) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.chart_time < T2.chart_time AND datetime(T2.chart_time) BETWEEN datetime(T1.chart_time) AND datetime(T1.chart_time,'"
e5cc41e0f6f46286a68677c5,How many people were discharged since 2100 from the hospital?,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime is NOT NULL AND strftime('%Y',admissions.dischtime) >= '2100'",SELECT COUNT( DISTINCT patient_id ) FROM patients WHERE status = 'discharged' AND dischtime >= '2100-01-01'
ae1a0149163b093252133a46,"How many patients underwent diagnosis of postprocedural fever within 2 months after being diagnosed with body mass index 35.0-35.9, adult throughout this year?","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'body mass index 35.0-35.9, adult' ) AND datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'postprocedural fever' ) AND datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month')","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT T1.subject_id, T2.diagnosis_time FROM ( SELECT subject_id, diagnosis_time FROM diagnoses WHERE diagnosis LIKE '%postprocedural fever%' ) AS T1 JOIN ( SELECT subject_id, diagnosis_time FROM diagnoses WHERE diagnosis LIKE '%body mass index 35.0-35.9, adult%' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.diagnosis_time < T2.diagnosis_time AND datetime(T2.diagnosis_time) BETWEEN datetime(T1.diagnosis_time) AND datetime(T1.diagnosis_time,'+2 month') ) AS T3"
06b4d2263fcb4017df542024,Tell me the top three diagnoses with the highest 6-month mortality rate.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T4.icd_code FROM ( SELECT T3.icd_code, DENSE_RANK() OVER ( ORDER BY T3.C2 ASC ) AS C3 FROM ( SELECT T2.icd_code, AVG(C1) AS C2 FROM ( SELECT T1.icd_code, ( CASE WHEN strftime('%J',patients.dod) - strftime('%J',T1.charttime) < 1 * 365/2 THEN 0 ELSE 1 END ) as C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE strftime('%J',current_time) - strftime('%J',diagnoses_icd.charttime) >= 1 * 365/2 GROUP BY admissions.subject_id, diagnoses_icd.icd_code HAVING MIN(diagnoses_icd.charttime) = diagnoses_icd.charttime ) AS T1 JOIN patients ON T1.subject_id = patients.subject_id ) AS T2 GROUP BY T2.icd_code ) AS T3 ) AS T4 WHERE T4.C3 <= 3 )","SELECT T1.diagnosis, T1.C1 FROM ( SELECT diagnosis, 100- ( SUM(CASE WHEN patients.dod_month IS NOT NULL THEN 1 WHEN strftime('%J', patients.dod_month) - strftime('%J', patients.age) > 1 * 365 / 2 THEN 1 ELSE 0 END) * 100 / COUNT(*) AS C1 FROM patients WHERE patients.dischtime IS NOT NULL AND strftime('%J', patients.dod_month) - strftime('%J', patients.age) > 1 * 365 / 2 GROUP BY diagnosis ) AS T1 WHERE T1.C13 < 100 ORDER BY T1.C1 DESC LIMIT 3"
d4949e694ea61ec816d403c4,"On 04/05/this year, what was the average value of respiratory rate for patient 10012552?","SELECT AVG(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10012552 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) AND datetime(chartevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',chartevents.charttime) = '04-05'",SELECT AVG(respiratory_rate) FROM ( SELECT respiratory_rate FROM medical_database.patients WHERE patient_id = 10012552 )
e1c0f14b4eaae169e2ee99f7,How many patients were prescribed with bupropion (sustained release) in this year?,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT prescriptions.hadm_id FROM prescriptions WHERE prescriptions.drug = 'bupropion (sustained release)' AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') )","SELECT COUNT( DISTINCT patient_id ) FROM prescriptions WHERE prescriptions.drug = 'bupropion (sustained release)' AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year')"
783af9c867b3757480fa6805,Can you tell me the top five most common procedures this year?,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE datetime(procedures_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )","SELECT T1.code FROM procedures AS T1 JOIN ( SELECT T2.code FROM ( SELECT T1.code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures AS T1 JOIN ( SELECT diagnoses.code, procedures.starttime FROM diagnoses JOIN procedures ON diagnoses.object_id = procedures.object_id ) AS T2 ON T1.object_id = T2.object_id WHERE datetime(T1.starttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY T1.code ) AS T3 WHERE T3.C1 <= 5 ) AS T4 JOIN ( SELECT diagnoses.code, procedures.code, procedures.starttime FROM diagnoses JOIN procedures ON diagnoses.object_id = procedures.object_id ) AS T5 ON T4.code = T5.code AND T4.starttime = T5.starttime"
3a676bfafee66c27173904e8,"On the first hospital visit, was patient 10005866 admitted to the emergency room?",SELECT COUNT(*)>0 FROM admissions WHERE admissions.subject_id = 10005866 AND admissions.admission_location = 'emergency room' AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1,SELECT COUNT(*)>0 FROM admissions WHERE admissions.subject_id = 10005866 AND admissions.admission_location = 'emergency room' AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1
5534a345d569cc39211962ae,How many patients underwent other electric countershock of heart within 2 months after the diagnosis with personal history of tobacco use?,"SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'personal history of tobacco use' ) ) AS T1 JOIN ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'other electric countershock of heart' ) ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month')","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT T1.subject_id, T2.diagnosis_time FROM ( SELECT subject_id, diagnosis_time FROM diagnoses WHERE diagnosis = 'personal history of tobacco use' ) AS T1 JOIN ( SELECT subject_id, treatment_time FROM treatments WHERE treatment = 'other electric countershock of heart' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.diagnosis_time < T2.treatment_time AND datetime(T2.treatment_time) BETWEEN datetime(T1.diagnosis_time) AND datetime(T1.diagnosis_time,'+2 month') ) AS T3"
ad25b33f618fbda4463dc6d1,Is patient 10021938 recorded as male or female?,SELECT patients.gender FROM patients WHERE patients.subject_id = 10021938,SELECT gender FROM patients WHERE patient_id = 10021938
d738685ff207376b36d479fc,Is the value of patient 10021118's body temperature from second measurement on the last ICU visit less than its first measurement on the last ICU visit?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021118 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'temperature celsius' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 OFFSET 1 ) < ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021118 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'temperature celsius' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 ),SELECT ( SELECT measurements.value FROM measurements WHERE measurements.patient_id = 10021118 AND measurements.type = 'body temperature' AND measurements.when = ( SELECT icu_stays.intime FROM icu_stays WHERE icu_stays.patient_id = 10021118 AND icu_stays.outtime IS NOT NULL ORDER BY icu_stays.intime DESC LIMIT 1 ) ORDER BY measurements.when ASC LIMIT 1 OFFSET 1 ) < ( SELECT measurements.value FROM measurements WHERE measurements.patient_id = 10021118 AND measurements.type = 'body temperature' AND measurements.when = ( SELECT icu_stays.intime FROM icu_stays WHERE icu_stays.patient_id = 10021118 AND icu_stays.outtime IS NOT NULL ORDER BY icu_stays.intime DESC LIMIT 1 ) ORDER BY measurements.when ASC LIMIT 1 )
7d3d29193e98b64900b4be0a,What was the length of stay in days for patient 10012552's last hospitalization?,"SELECT strftime('%J',admissions.dischtime) - strftime('%J',admissions.admittime) FROM admissions WHERE admissions.subject_id = 10012552 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1","SELECT strftime('%J',patients.dischtime) - strftime('%J',patients.admittime) FROM patients WHERE patients.subject_id = 10012552 AND strftime('%Y',patients.admittime) = 2100 ORDER BY patients.admittime DESC LIMIT 1"
346a6c07df798347268b1abd,What was the total dosage of 5% dextrose that patient 10019172 was prescribed in 10/this year?,"SELECT SUM(prescriptions.dose_val_rx) FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) AND prescriptions.drug = '5% dextrose' AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',prescriptions.starttime) = '10'","SELECT SUM(dosage) FROM medications WHERE medications.patient_id = 10019172 AND medications.drug = '5% dextrose' AND datetime(medications.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',medications.starttime) = '10'"
8a165a892467a3f42aa7f482,When did patient 10026255 last get a procedure since 2100?,"SELECT procedures_icd.charttime FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026255 ) AND strftime('%Y',procedures_icd.charttime) >= '2100' ORDER BY procedures_icd.charttime DESC LIMIT 1","SELECT procedures.starttime FROM procedures WHERE procedures.patient_id = 10026255 AND strftime('%Y',procedures.starttime) >= '2100' ORDER BY procedures.starttime DESC LIMIT 1"
3f3eaf9f4ef204effd22e28b,What is the length of the first hospital stay in days for patient 10020786?,"SELECT strftime('%J',admissions.dischtime) - strftime('%J',admissions.admittime) FROM admissions WHERE admissions.subject_id = 10020786 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1","SELECT strftime('%J',pat.chart_end_time) - strftime('%J',pat.chart_start_time) FROM ( SELECT patient_id, MIN(diagnosis_time) AS chart_start_time, MAX(dischtime) AS chart_end_time FROM diagnoses WHERE patient_id = 10020786 GROUP BY patient_id ) AS pat"
7535579b90cfcb61fed1c380,What was the organism's name found in the last peritoneal fluid microbiology test of patient 10021487 since 09/2100?,"SELECT microbiologyevents.org_name FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021487 ) AND microbiologyevents.spec_type_desc = 'peritoneal fluid' AND microbiologyevents.org_name IS NOT NULL AND strftime('%Y-%m',microbiologyevents.charttime) >= '2100-09' ORDER BY microbiologyevents.charttime DESC LIMIT 1",SELECT organism_name FROM microbiology_test WHERE microbiology_test.patient_id = 10021487 AND microbiology_test.spec_type_desc = 'peritoneal fluid' AND microbiology_test.charttime >= '2100-09-01' ORDER BY microbiology_test.charttime DESC LIMIT 1
502ed6b90b3e2ec409aab683,"Since 2100, how many patients were diagnosed with cyst and pseudocyst of pancreas in the same month after being diagnosed with secondary diabetes mellitus without mention of complication, not stated as uncontrolled, or unspecified?","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'secondary diabetes mellitus without mention of complication, not stated as uncontrolled, or unspecified' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'cyst and pseudocyst of pancreas' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month')","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT T1.subject_id, T2.diagnosis_time FROM ( SELECT subject_id, diagnosis_time FROM diagnoses WHERE diagnosis_time >= '2100-01-01' AND diagnosis = 'cyst and pseudocyst of pancreas' ) AS T1 JOIN ( SELECT subject_id, diagnosis_time FROM diagnoses WHERE diagnosis_time >= '2100-01-01' AND diagnosis = 'secondary diabetes mellitus without mention of complication, not stated as uncontrolled, or unspecified' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.diagnosis_time < T2.diagnosis_time AND datetime(T1.diagnosis_time,'start of month') = datetime(T2.diagnosis_time,'start of month') ) AS T1"
104c93f89e19274578bafb8d,"When in the first hospital encounter did patient 10038999 receive their first drainage of left pleural cavity, percutaneous approach, diagnostic procedure?","SELECT procedures_icd.charttime FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'drainage of left pleural cavity, percutaneous approach, diagnostic' ) AND procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY procedures_icd.charttime ASC LIMIT 1","SELECT MIN(T1.charttime) FROM ( SELECT charttime FROM procedures WHERE procedure = 'drainage of left pleural cavity, percutaneous approach, diagnostic' AND T1.hadm_id IN ( SELECT T2.hadm_id FROM ( SELECT hadm_id FROM admissions WHERE subject_id = 10038999 AND dischtime IS NOT NULL ORDER BY hadm_id ASC LIMIT 1 ) AS T2 ) AS T1 JOIN ( SELECT hadm_id,charttime FROM procedures WHERE procedure = 'admission' AND hadm_id IN ( SELECT T2.hadm_id FROM ( SELECT hadm_id FROM admissions WHERE subject_id = 10038999 AND dischtime IS NOT NULL ORDER BY hadm_id ASC LIMIT 1 ) AS T2 ) AS T3 ON T1.hadm_id = T3.hadm_id WHERE T1.charttime >= T3.charttime"
74968f3f69d0e352733f0a96,When was patient 10027602's first maximum pt in 12/this year?,"SELECT labevents.charttime FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10027602 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'pt' ) AND datetime(labevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',labevents.charttime) = '12' ORDER BY labevents.valuenum DESC, labevents.charttime ASC LIMIT 1",SELECT pt_max FROM ( SELECT * FROM lab WHERE pt_patient = 10027602 AND dt_time >= '2100-12-01' AND dt_time < '2100-12-31' ) AS pt_max WHERE pt_max.dt_time = ( SELECT pt_patient.dt_time FROM pt_patient WHERE pt_patient.pt_patient = 10027602 AND pt_patient.dt_time >= '2100-12-01' AND pt_patient.dt_time < '2100-12-31' ORDER BY pt_patient.pt_value DESC LIMIT 1 )
41a1ed79e0d60db97ece0e23,What was the insurance name of patient 10002930 during the first hospital visit?,SELECT admissions.insurance FROM admissions WHERE admissions.subject_id = 10002930 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1,SELECT insurance_name FROM patients WHERE patient_id = 10002930 AND visit_count = 1
2f0d855d95535316ee099fde,Could you retrieve patient 10018081's daily minimum weight?,"SELECT MIN(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018081 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) GROUP BY strftime('%Y-%m-%d',chartevents.charttime)",SELECT MIN(weight) FROM ( SELECT weight FROM patients WHERE patient_id = 10018081 GROUP BY date_trunc('day') ) subquery
4b10d0fec2f23acab915e3f3,Count how many times in the first hospital visit patient 10004457 had coronary arteriography using two catheters.,SELECT COUNT(*) FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'coronary arteriography using two catheters' ) AND procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004457 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ),SELECT COUNT(*) FROM ( SELECT * FROM patients WHERE patients.subject_id = 10004457 AND patients.dischtime IS NOT NULL ORDER BY patients.admittime ASC LIMIT 1 ) subquery
e5e99a0d4249da9d001cf97b,Has any laboratory test been performed on patient 10009049 since 04/2100?,"SELECT COUNT(*)>0 FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10009049 ) AND strftime('%Y-%m',labevents.charttime) >= '2100-04'","SELECT COUNT(*)>0 FROM lab_test WHERE lab_test.patient_id = 10009049 AND strftime('%Y-%m',lab_test.charttime) >= '2100-04'"
8a0d9ca8816e2d1ca14e3fca,What was the last drug that patient 10019172 was prescribed in 11/this year?,"SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',prescriptions.starttime) = '11' ORDER BY prescriptions.starttime DESC LIMIT 1","SELECT T1.drug FROM ( SELECT prescriptions.drug, row_number() OVER (PARTITION BY prescriptions.patient_id ORDER BY prescriptions.starttime DESC) AS C1 FROM prescriptions WHERE prescriptions.patient_id = 10019172 AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',prescriptions.starttime) = '11' ) AS T1 WHERE T1.C1 <= 1"
53388f93019e894471f1753a,Has patient 10026354 undergone a procedure?,SELECT COUNT(*)>0 FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026354 ),SELECT COUNT(*)>0 FROM procedures WHERE procedures.per_pat_id = 10026354
9930fa67b91f89cc964e7df3,Get the sum of the outputs that happened on 12/18/2100 for patient 10021487.,"SELECT SUM(outputevents.value) FROM outputevents WHERE outputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021487 ) ) AND strftime('%Y-%m-%d',outputevents.charttime) = '2100-12-18'",SELECT SUM(output) FROM ( SELECT output FROM ( SELECT * FROM input WHERE input_time >= '2100-12-18' AND input_time < '2100-12-19' AND subject_id = 10021487 ) AS T1 JOIN output ON T1.output_id = output.output_id ) AS T2
