id,question,true_query,generated_query
2b27156e1bc6e928eb6b916e,Get patient 10039831's yearly minimum weight information since 08/2100.,"SELECT MIN(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10039831 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND strftime('%Y-%m',chartevents.charttime) >= '2100-08' GROUP BY strftime('%Y',chartevents.charttime)","SELECT MIN(o1.valuenum) FROM ( SELECT o.valuenum, strftime('%Y',o.charttime) AS year FROM obs o WHERE o.hadm_id IN ( SELECT p.hadm_id FROM patients p WHERE p.age = 10039831 ) AND o.itemid IN ( SELECT d.itemid FROM d_icditems d WHERE d.long_title = 'daily weight' AND d.icd_code = 'v81.89' ) AND strftime('%Y-%m',o.charttime) >= '2100-08' GROUP BY year ) AS o1"
385953d76516f1f4e2f55b54,"What are the five frequently taken specimens for patients that received bypass coronary artery, three arteries from aorta with autologous venous tissue, open approach previously in the same hospital visit in 2100?","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime, admissions.hadm_id FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'bypass coronary artery, three arteries from aorta with autologous venous tissue, open approach' ) AND strftime('%Y',procedures_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime, admissions.hadm_id FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE strftime('%Y',microbiologyevents.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 5","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT DISTINCT ON ( bypass_coronary_artery_three_arteries_from_aorta_with_autologous_venous_tissue_open_approach.charttime, bypass_coronary_artery_three_arteries_from_aorta_with_autologous_venous_tissue_open_approach.hadm_id ) bypass_coronary_artery_three_arteries_from_aorta_with_autologous_venous_tissue_open_approach.charttime, bypass_coronary_artery_three_arteries_from_aorta_with_autologous_venous_tissue_open_approach.hadm_id FROM bypass_coronary_artery_three_arteries_from_aorta_with_autologous_venous_tissue_open_approach WHERE strftime('%Y',bypass_coronary_artery_three_arteries_from_aorta_with_autologous_venous_tissue_open_approach.charttime) = '2100' ) AS T1 JOIN ( SELECT DISTINCT ON ( specimens.charttime, specimens.hadm_id ) specimens.charttime, specimens.hadm_id, specimens.spec_type_desc FROM specimens WHERE strftime"
3909981e7b8628b8ba2086c0,When did patient 10002495 have an input for the last time on the first ICU stay?,SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10002495 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) ORDER BY inputevents.starttime DESC LIMIT 1,SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10002495 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) ORDER BY inputevents.starttime DESC LIMIT 1
1afade11184c7bc98c9756f8,"When did the last time patient 10005909 have a fibrinogen, functional lab test in the first hospital visit?","SELECT labevents.charttime FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'fibrinogen, functional' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005909 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY labevents.charttime DESC LIMIT 1","SELECT labevents.charttime FROM labevents WHERE labevents.valuenum IS NOT NULL AND labevents.itemid IN ( SELECT procedures_icd.itemid FROM procedures_icd WHERE procedures_icd.icd_code = 'fibrinogen, functional' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10005909 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY labevents.charttime DESC LIMIT 1"
e75cb39d6c5c866076d93717,"Count the number of patients diagnosed with cocaine abuse, unspecified.","SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT diagnoses_icd.hadm_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'cocaine abuse, unspecified' ) )","SELECT COUNT( DISTINCT patients.pid ) FROM patients WHERE patients.pid IN ( SELECT diagnoses.pid FROM diagnoses WHERE diagnoses.label = 'cocaine abuse, unspecified' )"
67988ec18e5b42a1ac974aae,"Find the number of patients who had a dilation of left external iliac vein with intraluminal device, percutaneous approach procedure during this year.","SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT procedures_icd.hadm_id FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'dilation of left external iliac vein with intraluminal device, percutaneous approach' ) AND datetime(procedures_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') )",SELECT COUNT( DISTINCT admissions.patient_id ) FROM admissions WHERE admissions.dischtime is NOT NULL AND admissions.admissiontype = 'emergency' AND admissions.admissionyear = 2100 AND admissions.procedure_icd_code = '0jg3jz'
eb20ba71a6257201e3668689,What was the weight of patient 10006580 in the first measurement?,SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10006580 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1,SELECT weight FROM patients WHERE patients.id = 10006580 AND patients.weight IS NOT NULL ORDER BY patients.charttime ASC LIMIT 1
841488e721d7a4c3f1c219d0,Could you tell me the first procedure that patient 10019777 had in their first hospital encounter?,SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT procedures_icd.icd_code FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019777 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY procedures_icd.charttime ASC LIMIT 1 ),SELECT procedures.name FROM procedures WHERE procedures.row_id IN ( SELECT procedures_chart.row_id FROM procedures_chart WHERE procedures_chart.hadm_id IN ( SELECT admissions.row_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.hadm_id IN ( SELECT procedures_chart.hadm_id FROM procedures_chart WHERE procedures_chart.row_id IN ( SELECT procedures.row_id FROM procedures WHERE procedures.name = 'first procedure' ) ) ) AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ) ORDER BY procedures_chart.charttime ASC LIMIT 1
6dc27e0c371f7e5dd9d2a981,When was the first time on the first ICU stay that patient 10027602's SaO2 was greater than 95.0?,SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10027602 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum > 95.0 ORDER BY chartevents.charttime ASC LIMIT 1,"SELECT o1.charttime FROM ( SELECT o.charttime, o.valuenum FROM ( SELECT * FROM patient 10027602's other ICU visits ) AS o WHERE o.valuenum > 95.0 ) AS o1 WHERE o1.charttime >= ( SELECT o2.charttime FROM ( SELECT o.charttime FROM ( SELECT * FROM patient 10027602's first ICU visit ) AS o WHERE o.valuenum > 95.0 ) AS o2 ORDER BY o2.charttime ASC LIMIT 1 ) ORDER BY o1.charttime ASC LIMIT 1"
b4a9db553c9c11bc9d4ae440,What label is associated with activity o2 sat - aerobic activity response?,SELECT d_items.label FROM d_items WHERE d_items.abbreviation = 'activity o2 sat - aerobic activity response',SELECT DISTINCT d_icd_procedures_long_title FROM d_icd_procedures WHERE d_icd_procedures_short_title = 'activity o2 sat - aerobic activity response'
dddc1e74733a55f7407289ad,"Since 1 year ago, what are the top five most frequently ordered laboratory tests for patients within the same month after diagnosed with dyskinesia of esophagus?","SELECT d_labitems.label FROM d_labitems WHERE d_labitems.itemid IN ( SELECT T3.itemid FROM ( SELECT T2.itemid, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'dyskinesia of esophagus' ) AND datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT admissions.subject_id, labevents.itemid, labevents.charttime FROM labevents JOIN admissions ON labevents.hadm_id = admissions.hadm_id WHERE datetime(labevents.charttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.itemid ) AS T3 WHERE T3.C1 <= 5 )","SELECT T3.test_name FROM ( SELECT T2.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT * FROM ( SELECT T1.charttime, T1.hadm_id FROM ( SELECT * FROM diagnosis WHERE diagnosis = 'dyskinesia of esophagus' ) AS T1 WHERE datetime(T1.charttime) >= datetime(current_time,'-1 year') ) AS T2 JOIN ( SELECT * FROM ( SELECT T1.charttime, T1.hadm_id FROM ( SELECT * FROM labevents ) AS T1 WHERE datetime(T1.charttime) >= datetime(current_time,'-1 year') ) AS T3 ON T2.hadm_id = T3.hadm_id WHERE datetime(T2.charttime,'start of month') = datetime(T3.charttime,'start of month') ) AS T4 GROUP BY T4.test_name ) AS T3 WHERE T3.C1 <= 5"
fbd3d4a2eec48bed918ccbea,What is the cost of morphine sulfate (oral solution) 2 mg/ml?,SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'prescriptions' AND cost.event_id IN ( SELECT prescriptions.row_id FROM prescriptions WHERE prescriptions.drug = 'morphine sulfate (oral solution) 2 mg/ml' ),SELECT DISTINCT drug_cost.cost FROM drug_cost WHERE drug_cost.drug = 'morphine sulfate (oral solution) 2 mg/ml'
a196342dccc0b8df5c23dbb4,Calculate the total number of patients diagnosed with other and unspecified anti-infectives causing adverse effects in therapeutic use who didn't revisit the hospital within the same month since 2100.,"SELECT ( SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other and unspecified anti-infectives causing adverse effects in therapeutic use' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 ) - ( SELECT COUNT( DISTINCT T2.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other and unspecified anti-infectives causing adverse effects in therapeutic use' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T2 JOIN admissions ON T2.subject_id = admissions.subject_id WHERE T2.charttime < admissions.admittime AND strftime('%Y',admissions.admittime) >= '2100' AND datetime(T2.charttime,'start of month') = datetime(admissions.admittime,'start of month') )","SELECT COUNT( DISTINCT T1.pid ) FROM ( SELECT T1.pid, T1.diagnosedate FROM ( SELECT pid, diagnosedate FROM d_icd_procedures WHERE icd_code = ( SELECT icd_procedures_icd_code FROM icd_procedures WHERE icd_procedures.long_title = 'other and unspecified anti-infectives causing adverse effects in therapeutic use' ) AND strftime('%Y',diagnosedate) >= '2100' ) AS T1 JOIN ( SELECT pid, admittedate FROM patients WHERE strftime('%Y',admittedate) >= '2100' ) AS T2 ON T1.pid = T2.pid WHERE T1.diagnosedate < T2.admittedate AND datetime(T1.diagnosedate,'start of month') = datetime(T2.admittedate,'start of month') ) AS T3"
b92ebae1949522c66677d297,What is the label assigned to arterial line waveform appear?,SELECT d_items.label FROM d_items WHERE d_items.abbreviation = 'arterial line waveform appear',SELECT DISTINCT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'arterial line waveform appear' )
307e60bc520a7699ba41926e,Provide me with the five most common diagnoses in this year.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T1.icd_code FROM ( SELECT diagnoses_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses_icd WHERE datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY diagnoses_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )","SELECT d.diagnosis_desc FROM diagnoses d WHERE d.diag_id IN ( SELECT T1.diag_id FROM ( SELECT d.diag_id, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses d WHERE datetime(d.admittime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY d.diag_id ) AS T1 WHERE T1.C1 <= 5 )"
a097854bd791e910e6d7bb57,Calculate how many times patient 10018081 had the input of dextrose 5% since 12/2100.,"SELECT COUNT(*) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018081 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'dextrose 5%' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m',inputevents.starttime) >= '2100-12'","SELECT COUNT(*) FROM inputevents WHERE inputevents.stay_id IN ( SELECT admissions.stay_id FROM admissions WHERE admissions.subject_id = 10018081 ) AND inputevents.itemid IN ( SELECT chartitems.itemid FROM chartitems WHERE chartitems.label = 'dextrose 5%' AND chartitems.linksto = 'inputevents' ) AND strftime('%Y-%m',inputevents.starttime) >= '2100-12'"
cd72a23c76002c4a524a1b61,How many ICU visits did patient 10022880 have during this year?,"SELECT COUNT( DISTINCT icustays.stay_id ) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022880 ) AND datetime(icustays.intime,'start of year') = datetime(current_time,'start of year','-0 year')","SELECT COUNT( DISTINCT icustays.row_id ) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10022880 ) AND datetime(icustays.intime,'start of year') = datetime(current_time,'start of year','-0 year')"
59d98dcbea98f9f9a4f33d08,"Since 04/09/2100, when did patient 10013049 have the last input?","SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10013049 ) ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-04-09' ORDER BY inputevents.starttime DESC LIMIT 1","SELECT input.time FROM input WHERE input.studysite = ( SELECT studysite.studysite FROM studysite WHERE studysite.hadm_id IN ( SELECT hadm_id FROM hadm WHERE hadm.pid = 10013049 ) ) AND strftime('%Y-%m-%d',input.time) >= '2100-04-09' ORDER BY input.time DESC LIMIT 1"
a9ddcfc0c9931bdb889ac570,What is the current number of hospitalized patients?,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime is null,SELECT COUNT( DISTINCT admissions.patient_id ) FROM admissions WHERE admissions.dischtime IS NULL
c7725f7db94c9ef481ad6bc8,"Get me the top three most frequently tested specimens that patients took within the same hospital visit after being diagnosed with other postprocedural shock, initial encounter in 2100.","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other postprocedural shock, initial encounter' ) AND strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime, admissions.hadm_id FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE strftime('%Y',microbiologyevents.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 3","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT DISTINCT ON (diagnoses.chart_id) diagnoses.chart_id, diagnoses.diagnoses_icd_code, diagnoses.charttime FROM diagnoses WHERE diagnoses.icd_code = ( SELECT icd_code FROM icd WHERE icd.long_title = 'other postprocedural shock, initial encounter' ) AND strftime('%Y',diagnoses.charttime) = '2100' ) AS T1 JOIN ( SELECT DISTINCT ON (events.chart_id) events.chart_id, events.spec_type_desc, events.charttime FROM events WHERE strftime('%Y',events.charttime) = '2100' ) AS T2 ON T1.chart_id = T2.chart_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of visit') = datetime(T2.charttime,'start of visit') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 3"
461ff9eeedf5e9452cbf12b2,"Has patient 10007818 had any drainage of peritoneal cavity, percutaneous approach, diagnostic treatment in 2100?","SELECT COUNT(*)>0 FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'drainage of peritoneal cavity, percutaneous approach, diagnostic' ) AND procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007818 ) AND strftime('%Y',procedures_icd.charttime) = '2100'","SELECT COUNT(*)>0 FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT icd_icd.to_icd_code( '0f0f0f0f-0f0f-0f0f-0f0f-0f0f0f0f0f0' ) ) AND procedures_icd.hadm_id IN ( SELECT patients.hadm_id FROM patients WHERE patients.age = 10007818 ) AND strftime('%Y',procedures_icd.charttime) = '2100'"
c15288bf26d6222c25fe91c5,Tell me the total ICU visits of patient 10022281 in this year.,"SELECT COUNT( DISTINCT icustays.stay_id ) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022281 ) AND datetime(icustays.intime,'start of year') = datetime(current_time,'start of year','-0 year')","SELECT COUNT(1) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10022281 ) AND datetime(icustays.intime,'start of year') = datetime(current_time,'start of year','-0 year')"
fca670cf3abe9563c60d2488,"What was the first time patient 10031757 was prescribed milk of magnesia and polyethylene glycol since 08/2100, at the same time?","SELECT T1.starttime FROM ( SELECT admissions.subject_id, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE prescriptions.drug = 'milk of magnesia' AND admissions.subject_id = 10031757 AND strftime('%Y-%m',prescriptions.starttime) >= '2100-08' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE prescriptions.drug = 'polyethylene glycol' AND admissions.subject_id = 10031757 AND strftime('%Y-%m',prescriptions.starttime) >= '2100-08' ) AS T2 ON T1.subject_id = T2.subject_id WHERE datetime(T1.starttime) = datetime(T2.starttime) ORDER BY T1.starttime ASC LIMIT 1","SELECT T1.starttime FROM ( SELECT procedures.starttime FROM procedures WHERE procedures.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10031757 ) AND procedures.label = 'milk of magnesia' AND strftime('%Y-%m',procedures.starttime) >= '2100-08' ) AS T1 JOIN ( SELECT prescriptions.starttime FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10031757 ) AND prescriptions.drug = 'polyethylene glycol' AND strftime('%Y-%m',prescriptions.starttime) >= '2100-08' ) AS T2 ON T1.starttime = T2.starttime WHERE datetime(T1.starttime) = datetime(T2.starttime) ORDER BY T1.starttime ASC LIMIT 1"
ee981ea61809ebc1e0cc8d32,Tell me the length of stay in days for patient 10018328's first ICU stay.,"SELECT strftime('%J', icustays.outtime) - strftime('%J', icustays.intime) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018328 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1","SELECT strftime('%J',outtime) - strftime('%J',intime) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018328 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1"
26fba96883d9bde92fd8e95f,How many hours have elapsed since the last time patient 10004733 on this hospital stay received a lab test for lactate dehydrogenase (ld)?,"SELECT 24 * ( strftime('%J',current_time) - strftime('%J', labevents.charttime) ) FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'lactate dehydrogenase (ld)' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004733 AND admissions.dischtime IS NULL ) ORDER BY labevents.charttime DESC LIMIT 1","SELECT 24 * ( strftime('%J',current_time) - strftime('%J', labevents.charttime) ) FROM labevents WHERE labevents.itemid IN ( SELECT itemid FROM d_icditems WHERE d_icditems.long_title = 'lactate dehydrogenase (ld)' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.hadm_id IN ( SELECT procedures.hadm_id FROM procedures WHERE procedures.uniqueid = ( SELECT procedures.uniqueid FROM procedures WHERE procedures.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10004733 AND admissions.dischtime IS NULL ) AND procedures.label = 'other' ) ORDER BY procedures.charttime DESC LIMIT 1 ) ) ) ORDER BY labevents.charttime DESC LIMIT 1"
9cdee4aaa2811035370a1c86,Could you show me the daily average weight of patient 10039831 since 07/2100?,"SELECT AVG(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10039831 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND strftime('%Y-%m',chartevents.charttime) >= '2100-07' GROUP BY strftime('%Y-%m-%d',chartevents.charttime)","SELECT AVG(o1.valuenum) FROM ( SELECT o.valuenum, strftime('%Y-%m-%d',o.charttime) as dt FROM chartevents o WHERE o.stay_id IN ( SELECT i.stay_id FROM patients i WHERE i.subject_id = 10039831 ) AND o.itemid IN ( SELECT p.itemid FROM d_icd_procedures p WHERE p.long_title = 'other' ) AND strftime('%Y-%m',o.charttime) >= '2100-07' GROUP BY strftime('%Y-%m-%d',o.charttime) ) AS o1 GROUP BY o1.dt"
d91bb87c28806cef8d1448de,When did patient 10023117 for the first time get discharged from the hospital?,"SELECT admissions.dischtime FROM admissions WHERE admissions.subject_id = 10023117 AND strftime('%Y',admissions.admittime) >= '2100' ORDER BY admissions.dischtime ASC LIMIT 1","SELECT strftime('%Y-%m-%d',dischtime) FROM discharge WHERE pid = 10023117 AND strftime('%Y',dischtime) = '2100' ORDER BY dischtime ASC LIMIT 1"
c90feea97a983090cf329a91,"This year, what are the top five most frequently prescribed medications for patients who were also prescribed alteplase at the same time?","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE prescriptions.drug = 'alteplase' AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE datetime(T1.starttime) = datetime(T2.starttime) GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 5","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT * FROM ( SELECT subject_id, hadm_id, to_char(starttime,'YYYY') AS year FROM alteplase_dose ) AS T1 JOIN ( SELECT subject_id, hadm_id, to_char(starttime,'YYYY') AS year FROM other_drugs ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.hadm_id = T2.hadm_id AND T1.starttime = T2.starttime ) AS T3 WHERE T3.year = to_char(current_time,'YYYY') GROUP BY T3.drug ) AS T4 WHERE T4.C1 <= 5"
